,metabolite_id,metabolite_name_x,cross_feeeding_health,produced_by_health,consumed_by_health,produced_count_health,consumed_count_health,MES_health,metabolite_name_y,cross_feeeding_CRC,produced_by_CRC,consumed_by_CRC,produced_count_CRC,consumed_count_CRC,MES_CRC,MES_diff
194,MGlcn13_medium,mucin-type O-glycan No 13,TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",16,11,13.03703704,mucin-type O-glycan No 13,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",17,10,12.59259259,0.444444444
195,MGlcn39_medium,mucin-type O-glycan No 39,TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",16,11,13.03703704,mucin-type O-glycan No 39,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",17,10,12.59259259,0.444444444
179,MGlcn16_rl_medium,released mucin-type O-glycan No 16,TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",16,11,13.03703704,released mucin-type O-glycan No 16,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",17,10,12.59259259,0.444444444
180,agam1b3agal_medium,"Beta-1,3-N-acetylglucosamine-N-acetylgalactosamine",TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",16,11,13.03703704,"Beta-1,3-N-acetylglucosamine-N-acetylgalactosamine",TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",17,10,12.59259259,0.444444444
196,MGlcn171_rl_medium,released mucin-type O-glycan No 171,TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",16,11,13.03703704,released mucin-type O-glycan No 171,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",17,10,12.59259259,0.444444444
182,MGlcn154_rl_medium,released mucin-type O-glycan No 154,TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",16,11,13.03703704,released mucin-type O-glycan No 154,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",17,10,12.59259259,0.444444444
198,MGlcn170_rl_medium,released mucin-type O-glycan No 170,TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",16,11,13.03703704,released mucin-type O-glycan No 170,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",17,10,12.59259259,0.444444444
181,agam1b6agal_medium,"Beta-1,6-N-acetylglucosamine-N-acetylgalactosamine",TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",16,11,13.03703704,"Beta-1,6-N-acetylglucosamine-N-acetylgalactosamine",TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",17,10,12.59259259,0.444444444
183,MGlcn154_medium,mucin-type O-glycan No 154,TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",16,11,13.03703704,mucin-type O-glycan No 154,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",17,10,12.59259259,0.444444444
411,ade_medium,Adenine,TRUE,"['Akkermansia', 'Phascolarctobacterium', 'Acidaminococcus', 'Bacteroides', 'Dialister', 'Streptococcus']","['Phascolarctobacterium', 'Acidaminococcus', 'Bacteroides', 'Dialister', 'Streptococcus']",6,5,5.454545455,Adenine,TRUE,"['Paraprevotella', 'Bacteroides', 'Dialister', 'Streptococcus', 'Phascolarctobacterium']","['Paraprevotella', 'Bacteroides', 'Dialister', 'Streptococcus', 'Phascolarctobacterium']",5,5,5,0.454545455
21,acald_medium,acetaldehyde,TRUE,"['Dorea', 'Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Lachnospiraceae', 'Acidaminococcus', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Haemophilus', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Dialister', 'Streptococcus']","['Dorea', 'Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Haemophilus', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Streptococcus']",20,18,18.94736842,acetaldehyde,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Dialister', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae']","['Faecalibacterium', 'Paraprevotella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae']",19,18,18.48648649,0.460881935
254,ptrc_medium,Putrescine,TRUE,"['Eubacterium', 'Escherichia', 'Acidaminococcus', 'Bacteroides', 'Megamonas', 'Sutterella', 'Haemophilus', 'Klebsiella', 'Parabacteroides', 'Veillonella', 'Dialister']","['Eubacterium', 'Escherichia', 'Bacteroides', 'Haemophilus', 'Faecalibacterium', 'Klebsiella', 'Parabacteroides', 'Veillonella', 'Dialister', 'Streptococcus']",11,10,10.47619048,Putrescine,TRUE,"['Megamonas', 'Sutterella', 'Bacteroides', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Eubacterium', 'Parabacteroides']","['Faecalibacterium', 'Bacteroides', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Eubacterium', 'Parabacteroides', 'Streptococcus']",10,10,10,0.476190476
379,MGlcn133_rl_medium,released mucin-type O-glycan No 133,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 133,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
384,MGlcn103_medium,mucin-type O-glycan No 103,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",7,7,7,mucin-type O-glycan No 103,TRUE,"['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",7,6,6.461538462,0.538461538
383,MGlcn134_rl_medium,released mucin-type O-glycan No 134,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 134,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
382,MGlcn127_rl_medium,released mucin-type O-glycan No 127,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 127,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
381,MGlcn135_medium,mucin-type O-glycan No 135,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",7,7,7,mucin-type O-glycan No 135,TRUE,"['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",7,6,6.461538462,0.538461538
380,MGlcn123_medium,mucin-type O-glycan No 123,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",7,7,7,mucin-type O-glycan No 123,TRUE,"['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",7,6,6.461538462,0.538461538
378,MGlcn121_rl_medium,released mucin-type O-glycan No 121,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 121,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
377,MGlcn132_medium,mucin-type O-glycan No 132,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",7,7,7,mucin-type O-glycan No 132,TRUE,"['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",7,6,6.461538462,0.538461538
376,MGlcn129_rl_medium,released mucin-type O-glycan No 129,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 129,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
375,MGlcn118_rl_medium,released mucin-type O-glycan No 118,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 118,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
373,MGlcn62_rl_medium,released mucin-type O-glycan No 62,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 62,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
372,MGlcn17_rl_medium,released mucin-type O-glycan No 17,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 17,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
371,MGlcn88_medium,mucin-type O-glycan No 88,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",7,7,7,mucin-type O-glycan No 88,TRUE,"['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",7,6,6.461538462,0.538461538
370,MGlcn8_medium,mucin-type O-glycan No 8,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",7,7,7,mucin-type O-glycan No 8,TRUE,"['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",7,6,6.461538462,0.538461538
369,MGlcn162_rl_medium,released mucin-type O-glycan No 162,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 162,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
368,MGlcn136_medium,mucin-type O-glycan No 136,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",7,7,7,mucin-type O-glycan No 136,TRUE,"['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",7,6,6.461538462,0.538461538
374,MGlcn128_rl_medium,released mucin-type O-glycan No 128,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Parabacteroides', 'Barnesiella']",7,7,7,released mucin-type O-glycan No 128,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,7,6.461538462,0.538461538
13,leu_L_medium,L-leucine,TRUE,"['Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Parabacteroides', 'Veillonella', 'Dialister', 'Streptococcus']","['Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Parabacteroides', 'Veillonella', 'Dialister', 'Streptococcus']",22,24,22.95652174,L-leucine,TRUE,"['Faecalibacterium', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Bacteroides', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Parabacteroides', 'Streptococcus', 'Lachnospiraceae', 'Phascolarctobacterium']","['Faecalibacterium', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Bacteroides', 'Odoribacter', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Parabacteroides', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Alistipes', 'Phascolarctobacterium']",21,24,22.4,0.556521739
